Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Income_Per_Age,Work_Ratio,Loyalty_Ratio,OverTime_Binary,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Age_Group_Old,Age_Group_Senior,Age_Group_Young,Income_Level_Low,Income_Level_Medium,Income_Level_Very_High
1.2142859337917005,1.1119668030736536,-0.9689983634558488,1.1029288561532176,0.0,1.0979940807234858,-0.5430655290112776,-1.2547559653721818,-0.9154309339933305,1.8163846755157311,2.0088602039036743,-0.5453318966499806,2.3387672038715546,0.9091641197834026,1.242677261914544,-0.34126893137772296,-0.4515608529392284,0.2648905598828374,0.0,2.820037178646084,2.5238559652540467,-0.5636983626722272,0.3595121691768078,-0.5339780369558076,-0.48098077719449583,-0.33406955875533234,-0.46628240929119724,1.960129251231486,2.3410750218398486,-1.6389918562473527,-0.7918729104285783,-0.5507910552258941,0.6787788599689452,-1.270977818604485,1.3971742226305328,1.2052951167278327,-0.36603968210928434,-0.6329045598020147,-0.2212152124352346,-0.36603968210928434,-0.20428582774855378,-0.5562633826374102,4.195685115080213,-0.27961545099904167,-0.1875382725593384,-0.45805671146730886,-0.5547001962252293,-0.30217803714318814,-0.8623164985025763,-0.7884862245567703,-0.30615791313622626,2.098270651281049,-0.7020031897544593,-0.7028082198860468,-0.5547001962252293,1.9193971737732751
-1.4058250840624154,-0.4406668514515315,-0.9689983634558488,-1.8629471043024348,0.0,-1.4226297758656838,0.3456690960594606,0.7969677192994122,1.67730603140819,0.44924323272297484,-0.8486577009518526,1.2454999105003308,-0.7558368878315195,0.6631372242725277,-1.1001139049071393,-0.34126893137772296,-0.4515608529392284,0.2648905598828374,0.0,0.4032126170250158,-0.9152474192970864,-0.5636983626722272,0.3595121691768078,-0.7066017564438162,-0.7717514984169195,-0.014270932607023966,-0.755072896452705,-0.4796789818037858,-0.8104171903825309,-0.20634054739547583,-0.7918729104285783,-0.5507910552258941,0.6787788599689452,0.7867957924694431,-0.7157303533107331,-0.8296723235010082,-0.36603968210928434,-0.6329045598020147,-0.2212152124352346,2.7319442368585642,-0.20428582774855378,1.7977095584805574,-0.23834009764121253,-0.27961545099904167,-0.1875382725593384,-0.45805671146730886,-0.5547001962252293,-0.30217803714318814,1.1596670152276025,-0.7884862245567703,-0.30615791313622626,-0.4765829419524474,1.4244949518673433,1.4228632672539598,-0.5547001962252293,-0.5209969117721139
1.1094814930775356,-0.9032581779978623,-0.8506932140789956,-1.8629471043024348,0.0,0.17471314586136127,-1.4318001540820158,0.7969677192994122,-0.6708331070686587,0.44924323272297484,2.0088602039036743,0.3500840069251751,2.682305304021208,0.15332323765989792,0.07128167850370234,-0.8707593583461491,-0.4515608529392284,1.171772823926162,0.0,0.4032126170250158,1.7302167226653236,0.22523930318272825,0.3595121691768078,1.01963543843627,1.5544142713624696,0.6253263196895928,1.5552510008393574,2.3850309337784794,1.5773372118154918,-0.20634054739547583,-0.7918729104285783,-0.5507910552258941,0.6787788599689452,-1.270977818604485,1.3971742226305328,-0.8296723235010082,2.7319442368585642,-0.6329045598020147,-0.2212152124352346,-0.36603968210928434,-0.20428582774855378,-0.5562633826374102,4.195685115080213,-0.27961545099904167,-0.1875382725593384,-0.45805671146730886,-0.5547001962252293,-0.30217803714318814,1.1596670152276025,-0.7884862245567703,-0.30615791313622626,2.098270651281049,-0.7020031897544593,-0.7028082198860468,-0.5547001962252293,1.9193971737732751
-1.0914117619199215,-0.371770270902078,0.33235827968953696,-1.8629471043024348,0.0,-0.6264672305860257,-0.5430655290112776,0.7969677192994122,-1.257867891687871,0.44924323272297484,-0.8486577009518526,0.3500840069251751,-0.8540892446727131,1.6374698149443023,-0.7096487104368587,-1.1355045718303622,-0.4515608529392284,0.2648905598828374,0.0,-0.8051996637855181,-0.3861545909046044,-1.3526360285271828,0.3595121691768078,0.15651684099622695,0.10056066525035139,-0.6538681849036407,0.688879539354834,-0.797764134142916,0.1129204308480886,1.1367700546531587,-0.7918729104285783,-0.5507910552258941,0.6787788599689452,-1.270977818604485,1.3971742226305328,-0.8296723235010082,-0.36603968210928434,1.580017057094391,-0.2212152124352346,-0.36603968210928434,-0.20428582774855378,-0.5562633826374102,-0.23834009764121253,-0.27961545099904167,-0.1875382725593384,-0.45805671146730886,-0.5547001962252293,3.3093073522287333,1.1596670152276025,-0.7884862245567703,-0.30615791313622626,-0.4765829419524474,1.4244949518673433,1.4228632672539598,-0.5547001962252293,-0.5209969117721139
0.7950681709350419,0.5607941586780252,-0.140862317817876,2.0915541763051015,0.0,-0.5963602435796521,1.2344037211301988,0.7969677192994122,0.30755820063002826,0.44924323272297484,0.10384826733332295,0.3500840069251751,-0.029643824152814573,0.7082949308911998,0.07128167850370234,-0.606014144861936,-0.4515608529392284,-0.6419917041604872,0.0,0.4032126170250158,0.01066503038975709,0.22523930318272825,0.3595121691768078,0.32914056048423557,0.9728728289176223,0.6253263196895928,0.9776700265163418,-0.2677787979182917,-0.1662046331821975,0.6076658780885452,1.2628289045255747,1.8155705153742434,-1.4732338600612152,0.7867957924694431,-0.7157303533107331,-0.8296723235010082,-0.36603968210928434,1.580017057094391,-0.2212152124352346,-0.36603968210928434,-0.20428582774855378,1.7977095584805574,-0.23834009764121253,-0.27961545099904167,-0.1875382725593384,-0.45805671146730886,-0.5547001962252293,-0.30217803714318814,-0.8623164985025763,-0.7884862245567703,-0.30615791313622626,2.098270651281049,-0.7020031897544593,-0.7028082198860468,-0.5547001962252293,-0.5209969117721139
1.633503696648359,0.147414675381304,-1.087303512832702,0.1143035360013334,0.0,-1.1148694642449757,0.3456690960594606,0.7969677192994122,1.4816277698684526,0.44924323272297484,-0.8486577009518526,1.2454999105003308,-0.7098170485616395,1.2044789999573402,-0.7096487104368587,-1.1355045718303622,-0.4515608529392284,-0.6419917041604872,0.0,-0.8051996637855181,-1.1797938334933273,-2.141573694382138,-0.9248320294041079,-0.8792254759318249,-1.0625222196393431,-0.6538681849036407,-1.0438633836142128,-1.1067676718681083,-1.5501997423323643,-0.20634054739547583,-0.7918729104285783,-0.5507910552258941,0.6787788599689452,0.7867957924694431,-0.7157303533107331,1.2052951167278327,-0.36603968210928434,-0.6329045598020147,-0.2212152124352346,-0.36603968210928434,-0.20428582774855378,-0.5562633826374102,-0.23834009764121253,-0.27961545099904167,-0.1875382725593384,2.1831357885722618,-0.5547001962252293,-0.30217803714318814,1.1596670152276025,-0.7884862245567703,3.266288268548023,-0.4765829419524474,-0.7020031897544593,1.4228632672539598,-0.5547001962252293,-0.5209969117721139
0.7950681709350419,0.7601021238389444,1.9886303709654825,0.1143035360013334,0.0,0.17805836663984723,0.3456690960594606,-1.2547559653721818,0.8456734198643061,0.44924323272297484,1.0563542356184985,-1.4407478002251362,1.1532961442794483,-0.40577873361579475,2.023607650855105,-1.1355045718303622,-0.4515608529392284,0.2648905598828374,0.0,0.4032126170250158,1.0688506871747212,-1.3526360285271828,0.3595121691768078,0.32914056048423557,0.9728728289176223,-0.6538681849036407,-0.755072896452705,1.0102479015549295,1.0433373109490414,-0.4891006741425571,-0.7918729104285783,1.8155705153742434,-1.4732338600612152,0.7867957924694431,-0.7157303533107331,1.2052951167278327,-0.36603968210928434,-0.6329045598020147,-0.2212152124352346,-0.36603968210928434,-0.20428582774855378,-0.5562633826374102,-0.23834009764121253,3.576340278861869,-0.1875382725593384,-0.45805671146730886,-0.5547001962252293,-0.30217803714318814,1.1596670152276025,-0.7884862245567703,-0.30615791313622626,2.098270651281049,-0.7020031897544593,-0.7028082198860468,-0.5547001962252293,1.9193971737732751
0.48065484879254794,-1.6119087207922416,0.45066342906639023,-0.8743217841505506,0.0,0.9675304703625334,1.2344037211301988,-1.2547559653721818,0.8945929852492405,0.44924323272297484,0.10384826733332295,-1.4407478002251362,-0.2689469883561901,-0.4433642638197504,-0.7096487104368587,-0.07652371789350984,-0.4515608529392284,0.2648905598828374,0.0,0.4032126170250158,-0.6507010051008454,-0.5636983626722272,0.3595121691768078,-0.1887305979797903,0.10056066525035139,-0.33406955875533234,-0.46628240929119724,-0.4419347270056823,-0.8668539300874876,0.9875355433144217,-0.7918729104285783,-0.5507910552258941,0.6787788599689452,-1.270977818604485,1.3971742226305328,1.2052951167278327,-0.36603968210928434,-0.6329045598020147,-0.2212152124352346,-0.36603968210928434,-0.20428582774855378,-0.5562633826374102,-0.23834009764121253,-0.27961545099904167,-0.1875382725593384,-0.45805671146730886,1.8027756377319948,-0.30217803714318814,1.1596670152276025,-0.7884862245567703,-0.30615791313622626,-0.4765829419524474,-0.7020031897544593,-0.7028082198860468,1.8027756377319948,-0.5209969117721139
-0.8818028804915923,-1.3978372026564394,-0.022557168441022766,0.1143035360013334,0.0,0.6413714444601524,1.2344037211301988,-1.2547559653721818,1.5794669006383213,-0.9178982100697815,0.10384826733332295,1.2454999105003308,-0.008934896481368616,-1.0163715045115584,-0.7096487104368587,-1.1355045718303622,-0.4515608529392284,1.171772823926162,0.0,-0.8051996637855181,-0.5184277980027249,0.22523930318272825,0.3595121691768078,-0.016106878491781676,-0.48098077719449583,0.6253263196895928,0.11129856503181838,0.5741057975665272,-0.252600486334429,1.072812406936557,1.2628289045255747,-0.5507910552258941,0.6787788599689452,-1.270977818604485,1.3971742226305328,-0.8296723235010082,2.7319442368585642,-0.6329045598020147,-0.2212152124352346,-0.36603968210928434,-0.20428582774855378,-0.5562633826374102,-0.23834009764121253,-0.27961545099904167,-0.1875382725593384,-0.45805671146730886,1.8027756377319948,-0.30217803714318814,1.1596670152276025,-0.7884862245567703,-0.30615791313622626,-0.4765829419524474,1.4244949518673433,-0.7028082198860468,-0.5547001962252293,-0.5209969117721139
-0.6721939990632629,-0.19460763520348315,-1.087303512832702,0.1143035360013334,0.0,0.4088786003553783,1.2344037211301988,-1.2547559653721818,1.0413516814040435,-0.9178982100697815,2.0088602039036743,1.2454999105003308,2.3737422817166633,-1.5226059168190498,0.07128167850370234,-0.34126893137772296,-0.4515608529392284,-0.6419917041604872,0.0,1.6116248978355499,-0.12160817670836341,-0.5636983626722272,-0.9248320294041079,0.15651684099622695,0.9728728289176223,-0.33406955875533234,0.9776700265163418,4.199356657649503,0.3176121444702982,0.5099851070304624,-0.7918729104285783,-0.5507910552258941,0.6787788599689452,0.7867957924694431,-0.7157303533107331,1.2052951167278327,-0.36603968210928434,-0.6329045598020147,-0.2212152124352346,-0.36603968210928434,-0.20428582774855378,-0.5562633826374102,-0.23834009764121253,-0.27961545099904167,5.332244913814024,-0.45805671146730886,-0.5547001962252293,-0.30217803714318814,-0.8623164985025763,-0.7884862245567703,-0.30615791313622626,-0.4765829419524474,1.4244949518673433,-0.7028082198860468,-0.5547001962252293,1.9193971737732751
